count	name
1	( 7g )
1	7-g
1	( 7H )
1	7-hydroxy-8,19-oxido-17β-pivaloxyandrost-4-en-3-one
1	7-[N-(4-hydroxy-2-nonynyl)cynamido]heptanoic acid
1	7-oxide
1	7-(R)-4-fluoro-2-methyl-phenyl
1	7S
1	(+)-7α-(5-bromopentyl)-17α-hydroxy-3-oxo-pregn-4-ene-21-carboxylic acid γ-lactone
1	(+)-7α-hexyl-17α-hydroxy-3-oxo-pregn-4-ene-21-carboxylic acid γ-lactone
1	7α-methyl-17β,19-di(2'-tetrahydropyranyloxy)-5-androsten-3-one
1	7β-(2,2,2-trifluoroethylsulfonylacetamido)
1	7β-D-5-carboxy-5-phthalimidovaleramido
1	7β-[(Z)-2-(2-t-butoxycarbonylamino-4-thiazolyl)-2-trityloxyiminoacetamido]-3-(2-methyl-1,2,3-triazol-4-yl)-thiomethylthio-3-cephem-4-carboxylic acid diphenylmethyl ester
1	800
1	80.5
1	8.06
1	8.07
1	80A-a
1	80c
1	80-g
1	80t
1	8-1
1	81.5
1	81t
1	81w
1	82.1
1	82-(4-amino-2,6-dibromophenoxy)ethyl
1	82.6
1	8-[2[tetrahydro-4 -[[(1,1-dimethylethyl)dimethylsilyl]oxy]6-oxo-2H-pyran-2-yl]ethyl]-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-1-naphthalenyl ester
1	8-[2[tetrahydro-4-[ [(1,1-dimethylethyl)dimethylsilyl]oxy]6-oxo-2H-pyran-2-yl]ethyl]-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-1-naphthalenyl ester
1	83
1	83.1
1	8-[3-(1,3-dihydro-5-methyl-2-oxo-2H-benzimidazol-1-yl)propyl]-1-phenyl
1	8-(3-cyanobenzoyl)-8-azabicyclo[3.2.1]octan-3
1	8-(3-cyanobenzyl)-8-azabicyclo[3.2.1]octan-3
1	8-[3-[N-(5-amino-1,3,4-thiadiazol-2-ylthio)acetylglycol]-N-methylamino]-2,6-dichlorobenzyloxy
1	84.7
1	84a
1	8-4-trans(2-tert-butoxycarbonylaminocyclopropyl)phenylamino
1	851
1	85.1
1	852g
1	( 85.3.0% )
1	( 86 )
1	86.0
1	87.8
1	( 88 )
1	88.4
1	88.5
1	8883
1	8.8-g
1	89.0
1	8,9-dihydro-10-methyl
1	89g
1	8A
1	8-carbamoylguanosine 3',5'-cyclic phosphate
1	8-chloro-3-ethoxycarbonyl-7-fluoro-1-(N-formyl-N-methylamino)-4-oxo-1,4-dihydro-benzo[b][1,8]naphthpyridine
1	8-chloro-4-methyl
1	8-hydroxy-cAMP
1	8-isopropopxy-2-methylquinoline
1	8K
1	8l
1	8-nonen 1-mesylate
1	8-t-butyldimethylsiloxy-1-(2,2-dimethyl-1,3-doxolan-4-yl)-2-hydroxyoctan-4-one
1	8-triphenylphosphonium octanoic acid bromide salt
1	9-[
1	900
1	9(11)-oestradiene
1	92.5
1	9-[[2-[N-acetyl-S-(4-nitroxybutyroyl)cisteinyl-]ethoxy]methyl]guanine
1	93.4
1	936
1	93t
1	94.5
1	( 95 )
1	( 95.2.0% )
1	95.4
1	95.5
1	955a
1	95g
1	9.6
1	96.2
1	96.6
1	97
1	976
1	980
1	( 98/2 )
1	98.2
1	98i
1	99-100
1	99.4
1	99.9/0.1
1	( 9b )
1	9-bis-(4-chloro-phenyl)-3-isobutyl-pyridazino[6,1-c][1,2,4]triazin-4-one
1	9-chloro-6-flouro-11-hydroxy-17-methoxycarbonyl-10,13,16-trimethyl-3-oxo-6,7,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-17-yl ester
1	9 -ethyl acetate
1	9-ethyl acetate
1	9.lmg
1	9-mesylate
1	9-oxo-16-hydroxy-Δ10 prostadien-1-ol
1	A-0143634
1	A-0278595
1	A2
1	A34030
1	A5
1	above-indicated product
1	acetal dibenzylidene sorbitol
1	acetate esters
1	acetic acid alkali metal acetate
1	acetin anhydride
1	acetone-hexanes
1	acetone-water-ether
1	Acetyl
1	acetylenic
1	acetyl-oligo(D,L-2-hydroxycaproic-co-L-lactic acid)
1	acetyl-oligo(D,L-2-hydroxycaproic-co-L-Lactic acid)
1	acid 19
1	AcOEt hexanes
1	AcOEt-hexanes
1	AcOH—15
1	AcOH-20
1	AcOH—20
1	AcOH EA DCM iso-hexanes
1	acrylates
1	acrylic acid ester styrene
1	acylated diphenyl ether
1	acyl azide
1	acyl chlorides
1	acyl imidazolide
1	ADA
1	addition product
1	adduct 29
1	afford(R)-3-(5-acetoxyhexyl)-1,7-dimethylpyrido[2,3-d]pyrimidine-2,4,5(1H,3H,8H)-trione
1	Ag-CN18
1	Al
1	Al2 (SO4)3
1	alcohol ethyl acetate
1	aldose
1	aldose sugar
1	aliphatic methyl methacrylate-urethane
1	alkali hydroxide
1	alkali metal lactobionate
1	alkaline earth metal salt
1	alkane
1	alkanoyl oxyethyl
1	alkenyl succinic anhydride
1	alkoxyalkyl ether
1	alkoxylated alcohol
1	alkoxy nitrosophenols
1	alkoxysilane
1	alkyl acetate
1	alkylated benzenes
1	alkylated tetrahydroisoquinoline ester
1	alkylbenzene
1	alkylbenzenes
1	alkyldimethyl-naphthylmethyl ammonium chloride
1	alkylene oxide
1	alkyl lithium
1	alkyl- or aralkyl-halides
1	alkylphenols
1	alkynyl alcohols
1	allyl
1	allyl-bicyclo
1	allylester
1	(alpha)22 +134
1	alpha-methyl tetrahydrofuran
1	alumina chloroform
1	aluminium siloxide
1	aluminum alcoholates
1	amine hydrochloride salt
1	amino acid ester
1	amino acids
1	aminoazo
1	aminoester
1	amino-(N,N-disubstituted-amino)phenylthiosulfonic acid
1	amino- or nitro-quinoline
1	Aminophase-silica
1	amino sugar
1	aminourethanes
1	ammonium imidodisulfonate
1	ammonium jarosite
1	ammonium sulfide
1	amorphous glass
1	amorphous solid
1	analytical product
1	anhydrides
1	anhydride trimethylolpropane
1	anhydroglucitol
1	anhydrous polymer
1	Annonin-V Cherimolin
1	Anti-skatole
1	appropriate radioinert compound
1	aromatic amine
1	aromatic heterocyclic compound
1	aromatic ring
1	aromatic rings
1	arylbenzonitrile
1	aryl bromide
1	arylLi
1	arylmagnesium bromide
1	Aryloxy-benzenesulfonyl
1	aryl-substituted
1	aspartate salt
1	aspartyl methyl ester
1	aziridine-H
1	azomethine
1	Azomethine
1	B
1	( B1 )
1	b- 2-phenylethyl methacrylate
1	( B4 )
1	B9
1	bacteriopheophorbide a methyl ester
1	barium salt
1	base 201
1	base 301
1	benzene-ether
1	benzene-petrol
1	benzhydryl 6-aminopenicillanate 1α-oxide
1	Benzhydryl 7-(1',2'-dichloro-2'-α-thienylethylidenimino)-3-carbamoyloxymethyl-3-cephem-4-carboxylate
1	benzoate ester
1	benzoic acid diester
1	benzotriazole-t-yl-oxy-tris-pyrrolidino-phosphonium hexafluorophosphate
1	benzyl (2S)-1-(5-chloro-1,3-benzoaxazol-2-yl)-2-piperidinecarboxylate
1	Benzyl 4-{[(3-methyl-2-pyridinyl)amino]carbonyl}-1-piperidine
1	benzyl (7Z/E)-6-fluoro-7-(2-methoxy-2-oxo-ethylidene)-3-oxa-9-azabicyclo[3.3.1]nonane-9-carboxylate
1	benzyl diacetate
1	benzylic alcohol
1	benzylidene
1	benzyl N-α-acetyl-O-benzylthreonylvalylleucinate
1	biaryls
1	bicyclic
1	bis-1,5-naphthalene-disulphonate
1	bis(2-heptylundecyl) phosphoric chloride
1	bis(2-imidazolin-2-ylhydrazone)
1	bis-3,4-methylenedioxyphenylacetic acid
1	bis(4,4′-isocyanatocyclohexyl)methane
1	bis(4-isopropylphenyl)iodosyl hexafluorophosphate
1	bis(acetic acid)
1	bis-coupled product
1	bis-dicyclopentenyl ether
1	bis-ester
1	bis(fluorosulfonyl)imide
1	bis-imine
1	bis-methacrylamide
1	bis-methanesulfonic acid
1	bis-(methanesulfonic acid ester)
1	bis-methylol
1	bisphenyl substituted hexane
1	bisresorcinol
1	bis-t-butylcyclohexyl percarbonate
1	bis(tert-butylamine)salt
1	bis(tert-butylamine)-salt
1	bis(tetra-N-butyl)ammonium
1	bistriethanolamine
1	bistrifluoroacetic acid
1	bis TRIFLUOROACETIC ACID
1	bis-trifluoroacetic anhydride
1	bis-trifluroacetic acid
1	B-MeCN
1	[BMPL][(C2F5)2P(O)O]
1	BnSCO-L-LeuΨ[COCH2-L-Phe-L-(Tr-Gln)]-E-propenamide
1	boc
1	BOC-deprotected
1	Boc-D-Phe-VS-Ph
1	Boc-hydrazone
1	Boc-Leu-Mephe-NH2
1	BocPro-LBpa-Phe-DPhe-Leu-MetNH2
1	BOC (tert-butyl carbonyl)
1	Boc-trp-Leu-Mephe-NH2
1	boranophosphonate
1	bornyl ester
1	bp10
1	( b.p.12 )
1	B-phthalimidopropaldehyde
1	Br benzene
1	[BrCH2CH2CH2MIM][(C2F5)2P(O)O]
1	bromide salt
1	bromoacetyl
1	bromobutanes
1	bromohydrins
1	brownish oil
1	brownish viscous oil
1	brown powder
1	brown precipitate
1	brown-yellow oil
1	Brushite
1	bunte salt
1	butanediols
1	butenes
1	butoxyamine-N,N-bis-3-propionic acid methyl ester
1	butoxyethyl monoester
1	byproduct
1	by-product 79
1	by-products
1	)+( c )
1	C1
1	C11H13N3O
1	C12-alkylindanes
1	C13 -alcohol
1	C15H12N4O3
1	C18-silica gel
1	C1 -C4 -alkanols
1	C1 to C5 saturated fatty acid
1	C2
1	C2-5 alkanol
1	C4F9(CH2)11OAcr
1	[(C4H9)3PC2H5][(C2F5)2P(O)O]
1	C5-C14-alkyl-C1-C4-alkoxycinnamate
1	[(C6H5O)3PCH3]-[(C2F5)2P(O)O]
1	C7
1	C7 aldehydes
1	[(C8H17)3—NCH2C≡CH][(C2F5)2P(O)O]
1	C9
1	Ca
1	Ca3 (C6H5O7)2.4H2O
1	calcium silicates
1	carbazole alkaloids—mukoline
1	carbohydrate
1	carbomethoxy
1	carboxylic acid ammonium salt
1	carboxylic acid anhydride
1	carboxylic ester
1	CaSO4
1	Cbo-α-ethyl-L-glutamate
1	Cbz ester
1	CeI[N(SiMe3)2]2
1	cellulose nitrate
1	CeO2,lanthanum nitrate
1	-(CH2)3COO(-)
1	-CH2CH2O(CH2)rCH3
1	[CH2═CHCH2OCH2CH2MIM][(C2F5)2—P(O)O]
1	[CH2═CHCH2OCH2CH2Py][(C2F5)2P(O)O]
1	CH2CI2 MeOH
1	CH2Cl2 CH3 OH AcOH
1	CH2Cl2 I—PrOH
1	CH2Cl9
1	(CH3CH2)2(H)Si—(CH2)5—CH3
1	[CH3N(C2H5)3][(C2F5)2P(O)O]
1	[CH3S(C6H5)2][(C2F5)2P(O)O]
1	[CH≡CCH2MIM][(C2F5)2P(O)O]
1	[CH≡CCH2MPL][(C2F5)2P(O)O]
1	CHCl
1	CHClFCF3
1	c-hexane AcOEt
1	chitin
1	chlorauric acid
1	chlorides
1	chloro-2-(4-chlorophenyl)-4,4a,5,6-hexahydro-[1]benzothiepino[5,4-c]pyridazin-3(2H)-one
1	chloroacetyl
1	chlorofm-methanol
1	chloroform˜chloroform methanol
1	chloroform hexanes
1	chloroform petroleum ether
1	chloromagnesium-cyclopropylacetylide
1	chondroitin sulfate
1	cis-(1S) (4S)-N-methyl-4-(3,4-dichlorophenyl)-1, 2,3,4-tetrahydro-1-naphthaleneamine
1	cis-2-(4-hydroxycyclohexyl)-1H-isoinzole-1,3(2H)
1	Cis-8,9-octadecenoamide
1	cis-diaryl
1	cis-itraconazole HCl tartaric acid
1	cis nitrophenyl
1	cis/trans mixture
1	Cl
1	Cl3H NH4OH
1	clear yellow liquid
1	cloudy solution
1	cNH4OH-MeOH CH2Cl2
1	Co
1	coarse prisms
1	coarse product
1	CoCl2 · 6H2O
1	Co(II)(4)
1	colophony glycerol ester
1	colored solid
1	colorless fibrous needles
1	colorless glass
1	colorless powder
1	coloured oil
1	colourless crystals
1	Co Mn Br
1	Complex 12
1	Complex #27
1	complex 6
1	Compound ( 1 )
1	Compound [ 1 ]
1	Compound 10
1	Compound 100
1	Compound 1006
1	Compound 1008
1	Compound 1009
1	Compound 101
1	Compound 1010
1	Compound 1020
1	compound ( 10-3 )
1	Compound 1031
1	Compound 104
1	Compound 1041
1	Compound 1045
1	Compound 1048
1	Compound 105
1	Compound 1051
1	Compound 1052
1	Compound 106
1	Compound 108
1	compound ( 109 )
1	Compound 109
1	Compound 109.2
1	compound 10a
1	compound 10b
1	Compound 10f
1	compound 1.10
1	Compound 110
1	Compound 1102
1	Compound 110.2
1	compound 1.12
1	Compound 113
1	compound 1.14
1	Compound 114
1	compound 115
1	compound 1.15
1	Compound 116
1	compound 1.17
1	compound 1.20
1	Compound 120
1	compound 1.21
1	compound 1.2.1
1	Compound 1.21
1	compound 1.23
1	Compound 123
1	Compound 124
1	compound 125
1	Compound 126
1	Compound 127
1	Compound 128
1	Compound 129
1	compound 12b
1	Compound 130
1	Compound 132
1	compound 1329
1	Compound 133
1	compound 134
1	Compound 134
1	compound 136
1	compound 138
1	compound #139
1	Compound 139
1	compound 13a
1	compound ( 13b )
1	compound ( 1-4 )
1	Compound 14
1	Compound 140
1	Compound 141
1	Compound 142
1	compound 1-44
1	compound ( 145 )
1	compound 146
1	Compound 146
1	Compound 146.2
1	compound 147
1	Compound 149
1	Compound 150
1	Compound 15.2
1	Compound 153
1	Compound 155
1	Compound 159
1	Compound 16
1	Compound 1.6
1	Compound 160
1	Compound 161
1	Compound 162
1	Compound 164
1	Compound 166
1	Compound 167
1	Compound 169
1	Compound 17
1	compound #170
1	Compound 170
1	Compound 171
1	Compound 172
1	Compound 17.2
1	compound 173
1	Compound 173
1	Compound 174
1	compound 175
1	Compound 175
1	compound 176
1	Compound 176
1	compound 177
1	Compound 177
1	Compound 178
1	compound 179
1	Compound 179
1	compound ( 1-8 )
1	compound 180
1	Compound 180
1	Compound 181
1	Compound 18-1
1	compound 1.9
1	compound 195
1	compound 1A
1	Compound 1A
1	compound ( 1-b )
1	compound 1C
1	Compound 1C
1	compound 1(f)
1	compound ( 2 )
1	compound 2-[
1	compound ( 20 )
1	Compound 200
1	Compound 2006
1	Compound 2007
1	Compound 201
1	COMPOUND 201
1	Compound 2015
1	Compound 205
1	Compound 206
1	Compound 207
1	Compound 2079
1	Compound 209
1	compound ( 21 )
1	Compound 210
1	Compound 214
1	Compound 215
1	Compound 216
1	Compound 217
1	Compound 218
1	compound 219
1	Compound 219
1	compound 21a
1	compound [ 22 ]
1	Compound 22
1	Compound 220
1	Compound 221
1	Compound 222
1	Compound 223
1	Compound 224
1	Compound 225
1	Compound 226
1	Compound 227
1	Compound 228
1	Compound 229
1	Compound 230
1	Compound 231
1	Compound 232
1	Compound 233
1	Compound 234
1	Compound 235
1	Compound 237
1	Compound 240
1	Compound 241
1	Compound 242
1	Compound 243
1	Compound 244
1	compound 2.45
1	Compound 246
1	Compound 247
1	Compound 249
1	compound 25
1	compound ( 25 )
1	Compound 250
1	Compound 252
1	Compound 253
1	Compound 254
1	Compound 255
1	Compound 256
1	Compound 257
1	Compound 258
1	Compound 259
1	Compound 260
1	Compound 261
1	Compound 262
1	Compound 263
1	Compound 264
1	Compound 265
1	Compound 266
1	Compound 267
1	Compound 268
1	compound 26s
1	Compound 27
1	compound 27s
1	compound 282
1	compound ( 29 )
1	Compound 2a
1	compound ( 2b )
1	compound 2c
1	compound ( 3 )
1	compound [ 3 ]
1	Compound 30
1	compound ( 301 )
1	compound 3.01
1	compound ( 303 )
1	compound ( 30a )
1	Compound 31
1	Compound 318
1	compound 31C
1	compound ( 32 )
1	Compound 322
1	Compound 32A
1	compound 3.350
1	compound 3.354
1	compound 3.355
1	compound 34
1	Compound 34
1	Compound ( 344 )
1	Compound 35.2
1	Compound 365
1	compound ( 37 )
1	Compound 37
1	Compound 38.2
1	Compound ( 39 )
1	Compound 3A
1	compound [ 4 ]
1	Compound 41
1	Compound 413
1	compound 4-2
1	compound 44
1	compound 46
1	Compound ( 4-6 )
1	compound 47
1	Compound 47
1	compound 47.1
1	compound 48
1	compound 4.8
1	Compound 48
1	Compound 49
1	Compound 4B
1	Compound [ 5 ]
1	Compound 50
1	Compound 51
1	compound 52
1	Compound 52
1	Compound 53
1	compound 54
1	compound 5402
1	Compound 55
1	Compound 55.2
1	Compound 56
1	Compound 57
1	Compound 58
1	Compound 582
1	Compound 59
1	Compound 5an
1	Compound 5ao
1	compound ( 6 )
1	Compound ( 6 )
1	Compound [ 6 ]
1	Compound 60
1	COMPOUND 612
1	Compound 62
1	Compound 63
1	Compound 64
1	Compound 65
1	COMPOUND 651
1	Compound 66
1	compound 67
1	Compound 67
1	Compound 68
1	Compound 6a
1	Compound 70
1	Compound 71
1	Compound 72
1	compound 726
1	Compound 73
1	Compound 74
1	Compound 74.2
1	Compound 75
1	Compound 76
1	Compound 76A
1	Compound 77
1	Compound 78
1	Compound 79
1	Compound 7B
1	Compound ( 8 )
1	Compound 80
1	Compound 81
1	Compound 82
1	compound 83
1	Compound 83
1	Compound 85
1	Compound 86
1	Compound 89
1	Compound 90
1	Compound 91
1	compound #92
1	Compound 93
1	Compound 96
1	Compound 97
1	Compound 99
1	compound A1
1	compound ( A2 )
1	compound b
1	compound B
1	Compound B1
1	compound B2
1	Compound C
1	compound C2
1	compound ( d1 )
1	Compound ( F )
1	Compound ( G )
1	compound ( I )
1	Compound ( I )
1	compound ( II )
1	Compound ii
1	Compound II
1	Compound ( II )
1	compound K
1	Compound ( P )
1	Compounds 100
1	compounds ( 12 )
1	Compounds 179
1	Compounds 312
1	Compounds 72
1	compounds A
1	Compounds IV
1	compound ( VI )
1	compound vii
1	compound VII
1	Compound VII
1	Compound w
1	Compound XIII
1	Compound XIV
1	compound ( XV )
1	Compound XXIII
1	compound XXVII
1	Compound XXVII
1	concentration-solution
1	copolyester
1	copolymer 2b
1	copper-I chloride
1	copper(II) carboxylate
1	Corey aldehyde
1	cream solid
1	creamy white crystals
1	creatine deoxygalactonojirimycin amide
1	creatine homomannojirimycin amide
1	cresols
1	cresylic acid ester
1	crude colourless oil
1	crude complex
1	crude compound 20
1	crude crystal
1	crude crystalline solid
1	crude dark solid
1	crude greenish-yellow solid
1	crude grey-brown oil
1	crude light yellow oil
1	crude material ( a )
1	crude off-white solid
1	crude orange solid
1	crude pale brown solid
1	crude pale yellow crystals
1	crude pink solid
1	crude product ( 137 )
1	crude product ( 5-02 )
1	crude product 53
1	crude thick oil
1	crude title compound
1	crude white powder
1	crystal 0.9
1	crystalline material
1	crystalline powder
1	crystals ( E )
1	Cu(DHBQ)
1	Cu(LMe,NMe2)2
1	(Cu++)(POL)2
1	cupric bromide
1	cupric nitrate
1	Cuprous bromide
1	cuprous chloride
1	cuprous oxide
1	cyano
1	cyanoethylphosphate triester
1	cyclic amine
1	cyclic ether
1	cyclic phosphate ester
1	cyclic phosphonate-phosphoric acid
1	cyclodextrin
1	cyclohexane ethyl
1	cyclohexane EtOAc-9
1	cyclohexane petroleum ether
1	cyclohexyl
1	cyclopropyl-(2-methoxymethyl-5,6,7,8-tetrahydrobenzo[4,5]thieno[2,3-d]pyrimidin-4-yl)-methyl-amine(N-cyclopropyl-2-(methoxymethyl)-N-methyl-5,6,7,8-tetrahydrobenzo[4,5]thieno[2,3-d]pyrimidin-4-amine)
1	(cyclopropyl)methylene Grignard reagent
1	cyclopropylmethyl ester
1	(cyclopropyl)methyl Grignard reagent
1	D-2-4-(4-chlorobenzyloxy)-1-(4-(2-hydroxy-2-methylpropoxy)-3-methoxyphenyl)pyridin-2(1H)-one
1	D3D'CH2CHMeCH2Cl
1	D5
1	D6
1	( D60 )
1	DA168
1	dark grey solid
1	dark orange oil
1	dark red oil
1	dark solid
1	decanolides
1	dehydrothio-p-toluidine-7-sulfonic acid
1	dense oil
1	deoxyribonucleoside
1	desilylated product
1	desired acid ( 43 )
1	desired acid ( 54 )
1	desired acid ( 56 )
1	desired adduct
1	desired compound 10
1	desired compound ( 10 )
1	desired compound ( 30 )
1	desired compound ( 45 )
1	desired compound ( 80 )
1	desired crude intermediate
1	desired final product
1	desired Intermediate 3B
1	desired intermediate ( c )
1	desired intermediate ( d )
1	desired intermediate ( K )
1	DESIRED PRODUCT
1	desired product ( 1R/S,2R/S,3R/S,6S/R )
1	desired product ( 20-3 )
1	desired product [ 294 ]
1	desired product ( 3b )
1	desired product [ 41 ]
1	desired product [ 47 ]
1	desired product ( 5 )
1	desired product 7,9,17,18-tetroaxatrispiro[4.2.2.4.2.2
1	desired product A5
1	desired product ( F )
1	desired solution
1	desired white solid
1	desmethylamino
1	dextrins
1	D(+)-galactosamine
1	D-galactose 4-sulfate
1	DHK-7-16
1	D(-)HPG
1	di(4,4,5,5,6,6,7,7,7-nonailuoroheptyl)amine
1	di-acetate
1	dialdehyde
1	dialkylated compound
1	dialkylated product
1	dialkyl ester
1	diamines
1	diaminoanthraquinones
1	diammonia
1	(di-arylated) and 1-(4-nitro-phenylamino)-3-(2-nitro-4-trifluoromethanesulfonyl-phenoxy)-propan-2-ol
1	diastereomeric mixture
1	diazonium
1	diazonium fluoroborate
1	diazonium nitrate
1	Diazonium salt
1	dibenzoate
1	dibenzoylated ethylenediamine
1	dibenzoyl-L( +)tartarates
1	dibenzyl
1	dibenzylhydrogen phosphite
1	dibenzylimine
1	di-Boc
1	diboron ester
1	di-(camphor-10-sulfonic acid)
1	di(camphor-10-sulfonic acid)
1	dicarbamate
1	dicarbonyl
1	Dicarboxylic acid
1	dicarboxylic acid bisdiethylamides
1	dichlorocarbene
1	dichloromethane-hexanes
1	dichloromethane-light petroleum
1	dichloromethane methanol-880 ammonia
1	dichloromethane petroleum ether
1	dichloromethylene ethylacetate
1	dicyclohexylamine molybdate
1	diene
1	diethoxyacetal
1	diethyl acetate
1	diethyl diethyl ether
1	Diethyl ester
1	diethylether˜0
1	diethyl ether light petroleum
1	diethylether silica
1	Diethyl methylglycolate
1	diethyl para-menth-6-en-2-ylphosphonate
1	(diethyl phosphono) acetates
1	diformic acid
1	difumarate•0
1	diglyceride
1	dihexyl acetal
1	dihydrobenzothiophenes
1	Dihydroconiferyl aldehyde
1	dihydroxy
1	diketal
1	dilactam
1	dimesylate
1	dimethacrylate
1	dimethanesulfonate
1	dimethyl
1	dimethyl (1R)-1-[(N-benzyl-oxycarbonyl-L-alanyl)]-benzylphosphonate
1	dimethyl 6,6'-(isophthaloyl-dioxy)-di-2,2'-naphthoate
1	dimethylacetal
1	dimethylcyanodithioimido carbonate
1	di-n-amyl malonate
1	di-o-chlorophenyl phosphorochloridate
1	Diol
1	DIOL
1	dioxide
1	dipbenylmethyl ester
1	di-p-diethylaminostyryl ketone
1	DIPEA-salt
1	dipeptide Boc-(L)-Ala-(L)-Ala-OMe
1	dipeptides Ddz-L-Val-Tyr-OMe
1	dipeptide Ser-Trp
1	diphenyl-imidazolyl-acetic acid nitrile
1	diphenylmethyl 7-β-amino-3-[(1-methyl-1H-tetrazol-5-yl)thiomethyl]-7α-methylthio-1-oxadethia-ceph-3-em-4-carboxylate
1	dipotassium
1	di-p-tert-butylphenyl phosphorochloridate
1	dipyrrole nitro ester
1	Dirhodium(II,II)
1	disilicates
1	disilyl
1	di-sodium
1	disodium sulfonate
1	disubstituted formamide
1	disubstituted phenyl-2-pyrazoline
1	disubstituted thiobarbituric acid
1	disulfonic acid
1	disulphide
1	di-t-butyl ester
1	dithioallophanimidate ester
1	di-trifluoroacetate
1	di(trifluoroacetate)
1	di-trifluoroacetic acid
1	ditrifluoroacetic acid
1	di-(Z)-2-butenedioate
1	d,l-3-[(3,5-dimethoxy-N-ethoxycarbonyl)anilino]butyric acid
1	D,L-tartaric acid
1	d,l-α-tocopherol ester
1	DMF amidine
1	(DMSO-d6)γ
1	dodecene glycol
1	DOTA-alkyl-biotin
1	double-sided aldolization product
1	dry material
1	dry organic solution
1	dry white foam
1	dry white solid
1	( E )-
1	E1
1	( E1 )
1	(E)-11-tetradecenoic acids
1	e2
1	(E)-2-(3-bromo-α-t-butylhydrazinobenzyl)-3-hydroxypyridine
1	E3
1	(E)-3-(4-methoxphenyl)-4-methyl-2-pentenal
1	E4
1	(E)-4-fluoro-N-(6-((3-(2-hydroxypropan-2-34)azetidin-1-yl)methyl)-1-(cis-4-(isopropylcarbamoyl)cyclohexyl)-1H-benzo[d]imidazol-2(3H)-ylidene)
1	E5
1	E6
1	E7
1	E8
1	E9
1	EA-hexanes
1	EA iso-hexanes
1	ed(2R,3R,4R)-1-acetyl-3,4-dihydroxy-2-hydroxymethylpyrrolidine
1	EDC.HCl 1-HOBT
1	EHMA-4-methoxylphenyl
1	Eluant 2
1	eluent E
1	[EMIM][(C4F9)2P(O)O]
1	(E)-N-[4-[(3-chloro-4-fluoro-phenyl)amino]-7-ethoxy-quinazolin-6-yl]-3-[(2R)-1-methylpyrrodin-2-yl]prop-2-enamide
1	end compound
1	enol ester
1	enol esters
1	ent-panaxytriol acetonide
1	(+)-epigalanthamine
1	Epoxide
1	epoxy acrylate
1	epsilon-lactone
1	[EPy][(C2F5)2P(O)O]
1	erythro-α-(3,5-dihydroxyphenyl)-α-(6-phenethyl-2-piperidinyl)methanol hydrochloride
1	(E)-(S)-3-{4-[3-(3′,5′-di-tert-butyl-biphenyl-4-yl)-but-2-enyloxy]-phenyl}-2propionic acid
1	Ester
1	ester diol
1	ester methyl 2-benzoylbenzoate
1	esters 3-(S)-[(1-(S)-ethoxycarbonyl-3-cyclohexyl-propyl)-amino]-1-(p-methylbenzyl)-2,3,4,5-tetrahydro-benzazepin-2-one
1	esters 3-(S)-[(1-(S)-ethoxycarbonyl-3-cyclohexyl-propyl)-amino]-1-(p-nitrobenzyl)-2,3,4,5-tetrahydro-benzazepin-2-one
1	esters 3-(S)-[(1-(S)-ethoxycarbonyl-3-cyclohexyl-propyl)-amino]-1-(p-tert-butylbenzyl)-2,3,4,5-tetrahydro-benzazepin-2-one
1	Et2O Hexanes
1	Et2O Pet. ether
1	Et2O petrol
1	Et2O petroleum ether
1	ethanedioate salt
1	ethanol hexanes
1	ether-acetone
1	ether-dichloromethane
1	ether-heptane
1	ether-heptanes
1	etherial hydrogen chloride
1	ether imide
1	ether-petroleum
1	ethoxy ethyl ester
1	Ethoxymagnesium Diethylmalonate
1	ethoxymagnesium ethyl malonate
1	Ethyl
1	ethyl 1,3-bis (dimethylamino) propane-2-carboxylate
1	(Ethyl {[15-chlorocarbonyl)isoxazol-3-yl]oxy}acetate
1	ethyl 2-{[1-chloro-6-(3-pentanoyl-1-benzofuran-2-yl)-2-naphthyl]oxy} acetate
1	ethyl-2-acetyl-3-(2-methyl-1-phenyl)propanoate
1	Ethyl 2-(N-Boc-N-ethylamino)-6-pyridylacetate LDA
1	ethyl 3-[2-(2-hydroxyethylcarbamoyl)phenyl]-2-methacrylate
1	ethyl 3-[2-(2hydroxyethylcarbamoyl)phenyl]-2-methacrylate
1	ethyl (3-amino-8-C1-5-alkyl-1,2,3,4-tetrahydro-9H-carbazol-9-yl)-acetate
1	ethyl 4-(2-chloro-6-formylpehylthio)butyrate
1	ethyl 4-hydroxy-5-oxo-5,6,7,8-tetrahydroquinonine-3-carboxylate
1	ethyl (5-chloro-2-isobutyl-3-oxo-2,3-dihydro-1-isoindol-1-yl)acetate
1	ethyl 9-bromonanoate
1	ethyl acetale heptane
1	ethyl acetate
1	ethyl acetate-as
1	ethyl acetate hexanes methanol
1	ethyl acetate-hoxane
1	ethyl acetate light petroleum
1	ethyl acetate-pet ether
1	ethyl acetate-petrol
1	ethyl acetate petroleum spirits
1	ethyl acetate silica gel
1	ethyl alcohol-ether
1	ethyl- and propyltoluene
1	ethylbenzyl
1	ethyl dimethyl ester
1	ethylene vinyl acetate copolymer
1	ethyl ether-hexanes
1	ethylglycol
